Clave;Nit;Cliente;Corp;Fecha Fact;Mes;Ano;Factura;APT;Codigo;Codigo Articulo;Descripcion;Color;Segmento;Ancho;Gramaje;Linea;Tecnologia;U.M.;Cantidad;Kilos;Kilos Teoricos;Tipo Factura;Importe;IVA;Flete;Mon;Rate;Dlrs;Dlrs Provision;Precio Promedio;M2;USD_M2;Diferencia;Fecha Cont;Cuenta;Total Cuenta;Segmento Item;Mercado Item;Linea Item;Retefuente;Pais;Trade;Clave Inventario;Ano_SO;CS Analyst;Ejecutivo;Cod3;Price List;NC Observaciones;Vitality Index;Vitality Creation Date;Vitality Update Date;
9304;890101815-9;JOHNSON & JOHNSON DE COLOMBIA S.A.;JOHNSON AND JOHNSON;09/14/2022;9;2022;99539;APT47127;00236CO1;00236CO100076JJC;SMS 17 GSM BLANCO 76MM;BLANCO;HYGIENE;76;17;1;SMS;M2;157596;2679.13;2679.13;CAL FACTURAS NAL;46185084;8775166;0;COP;4413.89;10463.58;10463.58;3.91;157596;.0664;0;09/14/2022;352.119901.41204810.000000.H02.000;46185084;HY NONWOVEN;HYN FEM CARE;HYNFM OTHER;-1154627;Colombia;LOCAL;JJC23676;;ISAJARA;DANILO DE ALMEIDA O;JJC;CO JJ COLOMBIA;TRM del día 14 de Sept de 2022: $ 4.413,89;;23-FEB-17;23-FEB-17;
9304;890101815-9;JOHNSON & JOHNSON DE COLOMBIA S.A.;JOHNSON AND JOHNSON;09/14/2022;9;2022;99539;APT47127;00107CO3;00107CO300160JJC;SS 12 GSM BLANCO ST 160 MM;BLANCO;HYGIENE;160;12;3;SS;M2;102400;1228.8;1228.8;CAL FACTURAS NAL;20166656;3831665;0;COP;4413.89;4568.91;4568.91;3.72;102400;.0446;0;09/14/2022;352.119903.41204810.000000.H02.000;20166656;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-504166;Colombia;LOCAL;JJC107160;;ISAJARA;DANILO DE ALMEIDA O;JJC;CO JJ COLOMBIA;TRM del día 14 de Sept de 2022: $ 4.413,89;;23-FEB-17;23-FEB-17;
9304;890101815-9;JOHNSON & JOHNSON DE COLOMBIA S.A.;JOHNSON AND JOHNSON;09/14/2022;9;2022;99539;APT47127;05394CO3;05394CO300077JJC;SS 12 GSM BLANCO ST 77 MM;BLANCO;HYGIENE;77;12;3;SS;M2;33956;407.47;407.47;CAL FACTURAS NAL;6884239;1308005;0;COP;4413.89;1559.68;1559.68;3.83;33956;.0459;0;09/14/2022;352.119903.41204810.000000.H02.000;6884239;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-172106;Colombia;LOCAL;JJC539477;;ISAJARA;DANILO DE ALMEIDA O;JJC;CO JJ COLOMBIA;TRM del día 14 de Sept de 2022: $ 4.413,89;;23-FEB-17;23-FEB-17;
9344;890204797-7;COMERTEX S.A.S;COMERTEX;09/14/2022;9;2022;99535;APT47129;01030CO1;01030CO102170COM;SMS 30 GSM AZUL 6183   2170 MM;AZUL 6183;INDUSTRIAL;2170;30;1;SMS;M2;151249;4537.47;4537.47;CAL FACTURAS NAL;59896116;11380262;0;COP;4413.89;13569.92;13569.92;2.99;151249;.0897;0;09/14/2022;352.119901.41204810.000000.M02.000;59896116;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-1497403;Colombia;LOCAL;COM10302170;;ISAJARA;FABIO DIAZ;COM;CO COMERTEX;;1;02-OCT-18;10-OCT-18;
9344;890204797-7;COMERTEX S.A.S;COMERTEX;09/17/2022;9;2022;99563;APT47151;01035CO1;01035CO102170COM;SMS 35 GSM AZUL 6183   2170 MM;AZUL 6183;INDUSTRIAL;2170;35;1;SMS;M2;139965;4898.78;4898.78;CAL FACTURAS NAL;64665230;12286394;0;COP;4435.84;14577.9;14577.9;2.98;139965;.1042;0;09/17/2022;352.119901.41204810.000000.M02.000;64665230;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-1616631;Colombia;LOCAL;COM10352170;;ISAJARA;FABIO DIAZ;COM;CO COMERTEX;;2;02-OCT-18;02-OCT-18;
9344;890204797-7;COMERTEX S.A.S;COMERTEX;09/19/2022;9;2022;99569;APT47153;01030CO1;01030CO102170COM;SMS 30 GSM AZUL 6183   2170 MM;AZUL 6183;INDUSTRIAL;2170;30;1;SMS;M2;121520;3645.6;3645.6;CAL FACTURAS NAL;48123135;9143396;0;COP;4435.84;10848.71;10848.71;2.98;121520;.0893;0;09/19/2022;352.119901.41204810.000000.M02.000;48123135;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-1203078;Colombia;LOCAL;COM10302170;;ISAJARA;FABIO DIAZ;COM;CO COMERTEX;;1;02-OCT-18;10-OCT-18;
9344;890204797-7;COMERTEX S.A.S;COMERTEX;09/19/2022;9;2022;99569;APT47153;00087CO1;00087CO102100COM;SS 27 GSM BLANCO100 2100 MM;BLANCO;INDUSTRIAL;2100;27;1;SS;M2;230580;6225.66;6225.66;CAL FACTURAS NAL;57970118;11014322;0;COP;4435.84;13068.58;13068.58;2.10;230580;.0567;0;09/19/2022;352.119901.41204810.000000.S05.000;57970118;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;-1449253;Colombia;LOCAL;COM872100;;ISAJARA;FABIO DIAZ;COM;CO COMERTEX;;2;23-FEB-17;05-NOV-21;
9344;890204797-7;COMERTEX S.A.S;COMERTEX;09/19/2022;9;2022;99573;APT47154;01035CO1;01035CO102170COM;SMS 35 GSM AZUL 6183   2170 MM;AZUL 6183;INDUSTRIAL;2170;35;1;SMS;M2;116876;4090.66;4090.66;CAL FACTURAS NAL;53997881;10259597;0;COP;4435.84;12173.09;12173.09;2.98;116876;.1042;0;09/19/2022;352.119901.41204810.000000.M02.000;53997881;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-1349947;Colombia;LOCAL;COM10352170;;ISAJARA;FABIO DIAZ;COM;CO COMERTEX;;2;02-OCT-18;02-OCT-18;
9344;890204797-7;COMERTEX S.A.S;COMERTEX;09/19/2022;9;2022;99573;APT47154;01030CO1;01030CO102170COM;SMS 30 GSM AZUL 6183   2170 MM;AZUL 6183;INDUSTRIAL;2170;30;1;SMS;M2;151900;4557;4557;CAL FACTURAS NAL;60153919;11429245;0;COP;4435.84;13560.89;13560.89;2.98;151900;.0893;0;09/19/2022;352.119901.41204810.000000.M02.000;60153919;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-1503848;Colombia;LOCAL;COM10302170;;ISAJARA;FABIO DIAZ;COM;CO COMERTEX;;1;02-OCT-18;10-OCT-18;
9344;890204797-7;COMERTEX S.A.S;COMERTEX;09/20/2022;9;2022;99582;APT47171;01030CO1;01030CO102170COM;SMS 30 GSM AZUL 6183   2170 MM;AZUL 6183;INDUSTRIAL;2170;30;1;SMS;M2;112840;3385.2;3385.2;CAL FACTURAS NAL;44685768;8490296;0;COP;4415.11;10121.1;10121.1;2.99;112840;.0897;0;09/20/2022;352.119901.41204810.000000.M02.000;44685768;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-1117144;Colombia;LOCAL;COM10302170;;ISAJARA;FABIO DIAZ;COM;CO COMERTEX;;1;02-OCT-18;10-OCT-18;
9344;890204797-7;COMERTEX S.A.S;COMERTEX;09/20/2022;9;2022;99582;APT47171;00181CO1;00181CO102100COM;SMS 13 GSM PURGA 2100 MM;PURGA;INDUSTRIAL;2100;13;1;SMS;M2;198450;2579.85;2579.85;CAL FACTURAS NAL;24022373;4564251;0;COP;4415.11;5440.95;5440.95;2.11;198450;.0274;0;09/20/2022;352.119901.41204810.000000.S05.000;24022373;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;-600559;Colombia;LOCAL;COM1812100;;ISAJARA;FABIO DIAZ;COM;CO COMERTEX;;;23-FEB-17;23-FEB-17;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/15/2022;9;2022;6268;;;;DESCUENTO FACTORING FACTURAS 98721-98740-98741-98775-98792-98794-98798;;HYGIENE;;;;;KG;-1;0;;CAL NC DES-FACTORING;-3618142;0;0;COP;4389.8;-824.22;-824.22;0;0;0;;09/15/2022;352.000000.53052005.000000.A00.000;-3618142;;;;;Colombia;LOCAL;;;;FABIO DIAZ;;;;;;;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/19/2022;9;2022;6277;;;;DESCUENTO FACTORING FACTURAS 98803-98822-98838-98842-98856-98884-98885-98890-98893;;HYGIENE;;;;;KG;-1;0;;CAL NC DES-FACTORING;-8389501;0;0;COP;4435.84;-1891.3;-1891.3;0;0;0;;09/19/2022;352.000000.53052005.000000.A00.000;-8389501;;;;;Colombia;LOCAL;;;;FABIO DIAZ;;;;;;;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/19/2022;9;2022;6278;;;;DESCUENTO FACTORING FACTURAS 98919-98925-98933-98937-98944-98953-98960;;HYGIENE;;;;;KG;-1;0;;CAL NC DES-FACTORING;-6994529;0;0;COP;4435.84;-1576.82;-1576.82;0;0;0;;09/19/2022;352.000000.53052005.000000.A00.000;-6994529;;;;;Colombia;LOCAL;;;;FABIO DIAZ;;;;;;;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/06/2022;9;2022;99478;APT47072;16207CO3;16207CO301030PFR;SS 16 GSM BLANCO   ST  1030 MM;BLANCO;HYGIENE;1030;16;3;SS;M2;289224;4627.58;4627.58;CAL FACTURAS NAL;74327676;14122258;0;COP;4466.73;16640.29;16640.29;3.60;289224;.0575;0;09/06/2022;352.119903.41204810.000000.H02.000;74327676;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-1858192;Colombia;LOCAL;PFR162071030;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;19-ABR-21;19-ABR-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/11/2022;9;2022;99507;APT47095;16207CO3;16207CO300925PFR;SS 16 GSM BLANCO   ST  925 MM;BLANCO;HYGIENE;925;16;3;SS;M2;278813;4461.01;4461.01;CAL FACTURAS NAL;71652153;13613909;0;COP;4365.32;16413.95;16413.95;3.68;278813;.0589;0;09/11/2022;352.119903.41204810.000000.H02.000;71652153;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-1791304;Colombia;LOCAL;PFR16207925;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;17-SEP-21;17-SEP-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/11/2022;9;2022;99507;APT47095;14250CO3;14250CO301050PFR;SS 14 GSM BLANCO   ST  1050 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;1050;14;3;SS;M2;19950;279.3;279.3;CAL FACTURAS NAL;4429100;841529;0;COP;4365.32;1014.61;1014.61;3.63;19950;.0509;0;09/11/2022;352.119903.41204810.000000.H02.000;4429100;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-110728;Colombia;LOCAL;PFR142501050;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;25-JUN-21;25-JUN-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/12/2022;9;2022;99517;APT47094;16207CO3;16207CO300925PFR;SS 16 GSM BLANCO   ST  925 MM;BLANCO;HYGIENE;925;16;3;SS;M2;19980;319.68;319.68;CAL FACTURAS NAL;5134660;975585;0;COP;4365.32;1176.24;1176.24;3.68;19980;.0589;0;09/12/2022;352.119903.41204810.000000.H02.000;5134660;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-128367;Colombia;LOCAL;PFR16207925;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;17-SEP-21;17-SEP-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/12/2022;9;2022;99517;APT47094;16207CO3;16207CO301030PFR;SS 16 GSM BLANCO   ST  1030 MM;BLANCO;HYGIENE;1030;16;3;SS;M2;266839;4269.42;4269.42;CAL FACTURAS NAL;68574955;13029241;0;COP;4365.32;15709.03;15709.03;3.68;266839;.0589;0;09/12/2022;352.119903.41204810.000000.H02.000;68574955;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-1714374;Colombia;LOCAL;PFR162071030;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;19-ABR-21;19-ABR-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/13/2022;9;2022;99521;APT47115;16207CO3;16207CO301030PFR;SS 16 GSM BLANCO   ST  1030 MM;BLANCO;HYGIENE;1030;16;3;SS;M2;77868;1245.89;1245.89;CAL FACTURAS NAL;20011297;3802146;0;COP;4346.91;4603.57;4603.57;3.70;77868;.0591;0;09/13/2022;352.119903.41204810.000000.H02.000;20011297;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-500282;Colombia;LOCAL;PFR162071030;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;19-ABR-21;19-ABR-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/13/2022;9;2022;99522;APT47115;14250CO3;14250CO301050PFR;SS 14 GSM BLANCO   ST  1050 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;1050;14;3;SS;M2;398768;5582.75;5582.75;CAL FACTURAS NAL;88530484;16820792;0;COP;4346.91;20366.3;20366.3;3.65;398768;.0511;0;09/13/2022;352.119903.41204810.000000.H02.000;88530484;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-2213262;Colombia;LOCAL;PFR142501050;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;25-JUN-21;25-JUN-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/13/2022;9;2022;99526;APT47114;14250CO3;14250CO300172PFR;SS 14 GSM BLANCO   ST  172 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;172;14;3;SS;M2;551447;7720.26;7720.26;CAL FACTURAS NAL;122426748;23261082;0;COP;4346.91;28164.09;28164.09;3.65;551447;.0511;0;09/13/2022;352.119903.41204810.000000.H02.000;122426748;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-3060669;Colombia;LOCAL;PFR14250172;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;05-ENE-21;05-ENE-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/13/2022;9;2022;99526;APT47114;12250CO3;12250CO300100PFR;SS 12 GSM BLANCO   ST  100 MM  AV MZ ALG AL VE NG;BLANCO;HYGIENE;100;12;3;SS;M2;290796;3489.55;3489.55;CAL FACTURAS NAL;55335571;10513758;0;COP;4346.91;12729.86;12729.86;3.65;290796;.0438;0;09/13/2022;352.119903.41204810.000000.H02.000;55335571;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-1383389;Colombia;LOCAL;PFR12250100;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;28-ENE-21;28-ENE-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/13/2022;9;2022;99526;APT47114;17850CO3;17850CO300160PFR;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;160;17;3;SS;M2;89398;1519.77;1519.77;CAL FACTURAS NAL;26848007;5101121;0;COP;4346.91;6176.34;6176.34;4.06;89398;.0691;0;09/13/2022;352.119903.41204810.000000.H02.000;26848007;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-671200;Colombia;LOCAL;PFR17850160;;ISAJARA;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;03-FEB-21;03-FEB-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/13/2022;9;2022;99528;APT47118;14250CO3;14250CO301050PFR;SS 14 GSM BLANCO   ST  1050 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;1050;14;3;SS;M2;19950;279.3;279.3;CAL FACTURAS NAL;4429100;841529;0;COP;4346.91;1018.91;1018.91;3.65;19950;.0511;0;09/13/2022;352.119903.41204810.000000.H02.000;4429100;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-110728;Colombia;LOCAL;PFR142501050;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;25-JUN-21;25-JUN-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/13/2022;9;2022;99528;APT47118;16207CO3;16207CO301030PFR;SS 16 GSM BLANCO   ST  1030 MM;BLANCO;HYGIENE;1030;16;3;SS;M2;278079;4449.26;4449.26;CAL FACTURAS NAL;71463522;13578069;0;COP;4346.91;16440.07;16440.07;3.70;278079;.0591;0;09/13/2022;352.119903.41204810.000000.H02.000;71463522;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-1786588;Colombia;LOCAL;PFR162071030;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;19-ABR-21;19-ABR-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/14/2022;9;2022;99534;APT47125;14250CO3;14250CO300115PFR;SS 14 GSM BLANCO   ST  115 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;115;14;3;SS;M2;84525;1183.35;1183.35;CAL FACTURAS NAL;18761169;3564622;0;COP;4413.89;4250.48;4250.48;3.59;84525;.0503;0;09/14/2022;352.119903.41204810.000000.H02.000;18761169;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-469029;Colombia;LOCAL;PFR14250115;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;01-FEB-21;01-FEB-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/14/2022;9;2022;99534;APT47125;14250CO3;14250CO300172PFR;SS 14 GSM BLANCO   ST  172 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;172;14;3;SS;M2;203485;2848.79;2848.79;CAL FACTURAS NAL;45175705;8583384;0;COP;4413.89;10234.9;10234.9;3.59;203485;.0503;0;09/14/2022;352.119903.41204810.000000.H02.000;45175705;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-1129393;Colombia;LOCAL;PFR14250172;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;05-ENE-21;05-ENE-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/14/2022;9;2022;99534;APT47125;14250CO3;14250CO300080PFR;SS 14 GSM BLANCO   ST  80 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;80;14;3;SS;M2;404800;5667.2;5667.2;CAL FACTURAS NAL;89849408;17071388;0;COP;4413.89;20356.06;20356.06;3.59;404800;.0503;0;09/14/2022;352.119903.41204810.000000.H02.000;89849408;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-2246235;Colombia;LOCAL;PFR1425080;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;28-ENE-21;28-ENE-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/14/2022;9;2022;99534;APT47125;14250CO3;14250CO300084PFR;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;84;14;3;SS;M2;51272;717.81;717.81;CAL FACTURAS NAL;11380333;2162263;0;COP;4413.89;2578.3;2578.3;3.59;51272;.0503;0;09/14/2022;352.119903.41204810.000000.H02.000;11380333;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-284508;Colombia;LOCAL;PFR1425084;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;01-FEB-21;01-FEB-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/14/2022;9;2022;99534;APT47125;12250CO3;12250CO300160PFR;SS 12 GSM BLANCO   ST  160 MM  AV MZ ALG AL VE NG;BLANCO;HYGIENE;160;12;3;SS;M2;65120;781.44;781.44;CAL FACTURAS NAL;12391685;2354420;0;COP;4413.89;2807.43;2807.43;3.59;65120;.0431;0;09/14/2022;352.119903.41204810.000000.H02.000;12391685;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-309792;Colombia;LOCAL;PFR12250160;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;09-FEB-21;09-FEB-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/16/2022;9;2022;99559;APT47146;16207CO3;16207CO300925PFR;SS 16 GSM BLANCO   ST  925 MM;BLANCO;HYGIENE;925;16;3;SS;M2;109890;1758.24;1758.24;CAL FACTURAS NAL;28240631;5365720;0;COP;4404.64;6411.56;6411.56;3.65;109890;.0583;0;09/16/2022;352.119903.41204810.000000.H02.000;28240631;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-706016;Colombia;LOCAL;PFR16207925;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;17-SEP-21;17-SEP-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/16/2022;9;2022;99559;APT47146;16207CO3;16207CO300925PFR;SS 16 GSM BLANCO   ST  925 MM;BLANCO;HYGIENE;925;16;3;SS;M2;149850;2397.6;2397.6;CAL FACTURAS NAL;38509952;7316891;0;COP;4404.64;8743.04;8743.04;3.65;149850;.0583;0;09/16/2022;352.119903.41204810.000000.H02.000;38509952;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-962749;Colombia;LOCAL;PFR16207925;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;17-SEP-21;17-SEP-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/16/2022;9;2022;99560;APT47136;12250CO3;12250CO300080PFR;SS 12 GSM BLANCO   ST  80 MM  AV MZ ALG AL VE NG;BLANCO;HYGIENE;80;12;3;SS;M2;156640;1879.68;1879.68;CAL FACTURAS NAL;29802326;5662442;0;COP;4404.64;6766.12;6766.12;3.60;156640;.0432;0;09/16/2022;352.119903.41204810.000000.H02.000;29802326;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-745058;Colombia;LOCAL;PFR1225080;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;09-FEB-21;09-FEB-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/16/2022;9;2022;99560;APT47136;12250CO3;12250CO300125PFR;SS 12 GSM BLANCO   ST  125 MM  AV MZ ALG AL VE NG;BLANCO;HYGIENE;125;12;3;SS;M2;94875;1138.5;1138.5;CAL FACTURAS NAL;18053764;3430215;0;COP;4404.64;4098.81;4098.81;3.60;94875;.0432;0;09/16/2022;352.119903.41204810.000000.H02.000;18053764;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-451344;Colombia;LOCAL;PFR12250125;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;06-ABR-21;06-ABR-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/16/2022;9;2022;99560;APT47136;12250CO3;12250CO300172PFR;SS 12 GSM BLANCO   ST  172 MM  AV MZ ALG AL VE NG;BLANCO;HYGIENE;172;12;3;SS;M2;104060;1248.72;1248.72;CAL FACTURAS NAL;19801577;3762300;0;COP;4404.64;4495.62;4495.62;3.60;104060;.0432;0;09/16/2022;352.119903.41204810.000000.H02.000;19801577;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-495039;Colombia;LOCAL;PFR12250172;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;;12-FEB-21;12-FEB-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/16/2022;9;2022;99560;APT47136;14250CO3;14250CO300160FRD;SS 14 GSM BLANCO   ST  160 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;160;14;3;SS;M2;58521;819.29;819.29;CAL FACTURAS NAL;12989321;2467971;0;COP;4404.64;2949.01;2949.01;3.60;58521;.0504;0;09/16/2022;352.119903.41204810.000000.H02.000;12989321;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-324733;Colombia;LOCAL;FRD14250160;;ROSEROS;FABIO DIAZ;FRD;CO FAMILIA RIO NEGRO;;2;10-MAR-21;10-MAR-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/16/2022;9;2022;99560;APT47136;12250CO3;12250CO300160PFR;SS 12 GSM BLANCO   ST  160 MM  AV MZ ALG AL VE NG;BLANCO;HYGIENE;160;12;3;SS;M2;469977;5639.72;5639.72;CAL FACTURAS NAL;89431923;16992065;0;COP;4404.64;20304.03;20304.03;3.60;469977;.0432;0;09/16/2022;352.119903.41204810.000000.H02.000;89431923;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-2235798;Colombia;LOCAL;PFR12250160;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;09-FEB-21;09-FEB-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/16/2022;9;2022;99560;APT47136;14250CO3;14250CO300160PFE;SS 14 GSM BLANCO   ST  160 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;160;14;3;SS;M2;86380;1209.32;1209.32;CAL FACTURAS NAL;19172905;3642852;0;COP;4404.64;4352.89;4352.89;3.60;86380;.0504;0;09/16/2022;352.119903.41204810.000000.H02.000;19172905;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-479323;Colombia;LOCAL;PFE14250160;;ROSEROS;FABIO DIAZ;PFE;CO FAMILIA RIO NEGRO;;2;10-MAR-21;10-MAR-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/20/2022;9;2022;99580;APT47164;17850CO3;17850CO300160PFR;SS 17 GSM BLANCO   ST  160 MM  PREMIUM SOFT ADVANCED  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;160;17;3;SS;M2;94547;1607.3;1607.3;CAL FACTURAS NAL;28394355;5394927;0;COP;4415.11;6431.18;6431.18;4.00;94547;.0680;0;09/20/2022;352.119903.41204810.000000.H02.000;28394355;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-709859;Colombia;LOCAL;PFR17850160;;ISAJARA;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;03-FEB-21;03-FEB-21;
13015;890900161-9;PRODUCTOS FAMILIA S.A.;ESSITY;09/20/2022;9;2022;99580;APT47164;14250CO3;14250CO300172PFR;SS 14 GSM BLANCO   ST  172 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;172;14;3;SS;M2;253578;3550.09;3550.09;CAL FACTURAS NAL;56296852;10696402;0;COP;4415.11;12750.95;12750.95;3.59;253578;.0503;0;09/20/2022;352.119903.41204810.000000.H02.000;56296852;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-1407421;Colombia;LOCAL;PFR14250172;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA RIO NEGRO;;2;05-ENE-21;05-ENE-21;
